race_id,race_name,year,month,date_label,category,race_type,race_country,race_subtitle,finishers,scoring_places,winner_points,top10_points,total_points,gc_scoring_places,gc_winner_points,gc_top10_points,gc_total_points,stage_count,stage_pages_parsed,stage_pages_missing,stage_scoring_places,stage_winner_points,stage_top10_points,stage_total_points,gc_points_share,stage_points_share,startlist_size,experienced_riders,total_startlist_starts,total_startlist_wins,total_startlist_podiums,total_startlist_top10s,total_field_form,top10_field_form,avg_top10_field_form,finish_rate,points_per_top10_form,points_per_total_form
258,Sibiu Cycling Tour,2023,7,06.07-09.07,2.1,Stage race,Romania,"UCI, Stage race, 6th -9th July 2023, Romania",139,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,139,139,227.0,1.0,4.0,14.0,43.7,20.200000000000003,2.0200000000000005,1.0,32.17821782178218,16.475972540045767
193,Tour de Wallonie,2023,7,22.07-26.07,2.Pro,Stage race,Belgium,"UCI, Stage race, 22nd -26th July 2023, Belgium",116,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,116,116,265.0,6.0,13.0,33.0,90.49999999999996,55.0,5.5,1.0,21.454545454545453,15.30386740331492
38,Tour of Austria,2023,7,02.07-06.07,2.1,Stage race,Austria,"UCI, Stage race, 2nd -6th July 2023, Austria",129,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,129,129,172.0,2.0,4.0,15.0,42.2,25.5,2.55,1.0,25.49019607843137,17.061611374407583
127,Tour of Magnificent Qinghai,2023,7,09.07-16.07,2.Pro,Stage race,China,"UCI, Stage race, 9th -16th July 2023, China",151,80,360.0,1339.0,1544.0,40,200.0,915.0,1120.0,8,8,0,40,160.0,424.0,424.0,0.7253886010362695,0.2746113989637305,151,151,229.0,3.0,9.0,28.0,68.9,39.8,3.98,1.0,33.643216080402006,22.40928882438316
207,Villafranca de Ordizia,2023,7,25.07,1.1,One-day,Spain,"UCI, One-day race, 25th July 2023, Spain",152,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,152,152,287.0,3.0,9.0,27.0,73.7,38.0,3.8,1.0,14.210526315789474,8.276797829036635
85,Vuelta a Castilla y León,2023,7,26.07-27.07,2.1,Stage race,Spain,"UCI, Stage race, 26th -27th July 2023, Spain",131,31,153.0,584.0,654.0,25,125.0,540.0,610.0,2,2,0,6,28.0,44.0,44.0,0.9327217125382264,0.0672782874617737,131,131,223.0,1.0,4.0,21.0,50.3,22.0,2.2,1.0,26.545454545454547,13.001988071570576
259,Arctic Race of Norway,2023,8,17.08-20.08,2.Pro,Stage race,Norway,"UCI, Stage race, 17th -20th August 2023, Norway",107,60,280.0,1127.0,1332.0,40,200.0,915.0,1120.0,4,4,0,20,80.0,212.0,212.0,0.8408408408408409,0.1591591591591591,107,107,190.0,3.0,8.0,25.0,60.99999999999999,37.099999999999994,3.709999999999999,1.0,30.37735849056604,21.836065573770497
186,Druivenkoers Overijse,2023,8,19.08,1.1,One-day,Belgium,"UCI, One-day race, 19th August 2023, Belgium",112,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,112,112,223.0,2.0,7.0,24.0,59.3,34.3,3.4299999999999997,1.0,15.743440233236154,10.286677908937603
188,Egmont Cycling Race,2023,8,20.08,1.1,One-day,Belgium,"UCI, One-day race, 20th August 2023, Belgium",128,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,128,128,251.0,2.0,7.0,23.0,61.099999999999994,32.699999999999996,3.2699999999999996,1.0,16.51376146788991,9.983633387888707
36,Lidl Deutschland Tour,2023,8,23.08-27.08,2.Pro,Stage race,Germany,"UCI, Stage race, 23rd  -27th August 2023, Germany",119,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,119,119,187.0,2.0,9.0,22.0,55.700000000000024,31.6,3.1599999999999997,1.0,37.34177215189874,24.865350089766597
203,Polynormande,2023,8,13.08,1.1,One-day,France,"UCI, One-day race, 13th August 2023, France",111,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,111,111,245.0,3.0,9.0,37.0,79.49999999999996,44.5,4.45,1.0,12.134831460674157,7.672955974842772
32,PostNord Tour of Denmark,2023,8,15.08-19.08,2.Pro,Stage race,Denmark,"UCI, Stage race, 15th -19th August 2023, Denmark",138,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,138,138,348.0,5.0,14.0,37.0,100.8,59.9,5.99,1.0,19.69949916527546,13.740079365079364
63,Tour de l'Ain,2023,8,31.07-02.08,2.1,Stage race,France,"UCI, Stage race, 31st July-2nd August 2023, France",98,34,167.0,606.0,676.0,25,125.0,540.0,610.0,3,3,0,9,42.0,66.0,66.0,0.9023668639053254,0.0976331360946745,98,98,224.0,2.0,6.0,25.0,59.39999999999999,35.6,3.56,1.0,17.02247191011236,11.380471380471382
191,Tour du Limousin,2023,8,15.08-18.08,2.1,Stage race,France,"UCI, Stage race, 15th -18th August 2023, France",124,37,181.0,628.0,698.0,25,125.0,540.0,610.0,4,4,0,12,56.0,88.0,88.0,0.8739255014326648,0.1260744985673352,124,124,272.0,2.0,9.0,27.0,69.19999999999996,37.400000000000006,3.7400000000000007,1.0,16.791443850267378,10.086705202312144
187,Tour du Poitou-Charentes,2023,8,22.08-25.08,2.1,Stage race,France,"UCI, Stage race, 22nd -25th August 2023, France",123,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,123,123,245.0,1.0,4.0,19.0,50.5,25.4,2.54,1.0,25.59055118110236,14.257425742574258
434,Tour of Iran,2023,8,27.08-31.08,2.1,Stage race,Iran,"UCI, Stage race, 27th -31st August 2023, Iran",82,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,82,82,182.0,2.0,8.0,31.0,63.2,44.3,4.43,1.0,14.672686230248308,11.39240506329114
161,Tour of Leuven,2023,8,15.08,1.1,One-day,Belgium,"UCI, One-day race, 15th August 2023, Belgium",139,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,139,139,288.0,3.0,10.0,32.0,79.8,43.0,4.3,1.0,12.55813953488372,7.644110275689223
197,Volta a Portugal,2023,8,09.08-20.08,2.1,Stage race,Portugal,"UCI, Stage race, 9th -20th August 2023, Portugal",125,58,279.0,782.0,852.0,25,125.0,540.0,610.0,11,11,0,33,154.0,242.0,242.0,0.715962441314554,0.284037558685446,125,125,361.0,2.0,10.0,34.0,86.1,53.8,5.38,1.0,14.535315985130111,9.895470383275262
192,Vuelta a Burgos,2023,8,15.08-19.08,2.Pro,Stage race,Spain,"UCI, Stage race, 15th -19th August 2023, Spain",105,60,280.0,1127.0,1332.0,40,200.0,915.0,1120.0,5,4,1,20,80.0,212.0,212.0,0.8408408408408409,0.1591591591591591,105,105,222.0,1.0,3.0,19.0,47.20000000000001,23.3,2.33,1.0,48.36909871244635,28.22033898305084
231,Circuit Franco-Belge,2023,9,28.09,1.Pro,One-day,Belgium,"UCI, One-day race, 28th September 2023, Belgium",137,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,137,137,300.0,2.0,11.0,36.0,83.0,39.1,3.91,1.0,23.40153452685422,13.49397590361446
262,Coppa Agostoni,2023,9,28.09,1.1,One-day,Italy,"UCI, One-day race, 28th September 2023, Italy",137,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,137,137,273.0,3.0,8.0,27.0,71.3,42.0,4.2,1.0,12.857142857142858,8.555399719495092
160,Coppa Sabatini,2023,9,14.09,1.Pro,One-day,Italy,"UCI, One-day race, 14th September 2023, Italy",124,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,124,124,240.0,3.0,10.0,28.0,70.99999999999996,42.7,4.2700000000000005,1.0,21.428571428571427,15.774647887323953
171,GP d'Isbergues,2023,9,17.09,1.1,One-day,France,"UCI, One-day race, 17th September 2023, France",116,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,116,116,265.0,5.0,11.0,36.0,88.49999999999999,55.7,5.569999999999999,1.0,9.69479353680431,6.892655367231639
92,GP de Fourmies,2023,9,10.09,1.Pro,One-day,France,"UCI, One-day race, 10th September 2023, France",165,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,165,165,363.0,2.0,14.0,39.0,95.3,49.7,4.97,1.0,18.41046277665996,11.752360965372509
29,Giro dell'Emilia,2023,9,30.09,1.Pro,One-day,Italy,"UCI, One-day race, 30th September 2023, Italy",173,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,173,173,445.0,7.0,22.0,54.0,141.49999999999997,80.99999999999999,8.099999999999998,1.0,11.296296296296298,7.915194346289754
4025,Giro della Toscana,2023,9,13.09,1.1,One-day,Italy,"UCI, One-day race, 13th September 2023, Italy",123,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,123,123,215.0,4.0,9.0,19.0,61.49999999999999,37.1,3.71,1.0,14.555256064690026,9.918699186991873
444,Gooikse Pijl,2023,9,17.09,1.1,One-day,Belgium,"UCI, One-day race, 17th September 2023, Belgium",138,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,138,138,295.0,3.0,10.0,30.0,78.5,46.00000000000001,4.6000000000000005,1.0,11.739130434782608,7.770700636942675
93,Grand Prix de Wallonie,2023,9,13.09,1.Pro,One-day,Belgium,"UCI, One-day race, 13th September 2023, Belgium",147,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,147,147,288.0,4.0,12.0,31.0,83.79999999999998,55.9,5.59,1.0,16.36851520572451,13.36515513126492
167,Kamp. van Vlaanderen,2023,9,15.09,1.1,One-day,Belgium,"UCI, One-day race, 15th September 2023, Belgium",149,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,149,149,319.0,5.0,16.0,40.0,102.9,60.3,6.029999999999999,1.0,8.955223880597016,5.928085519922254
13191,Maryland Cycling Classic,2023,9,03.09,1.Pro,One-day,USA,"UCI, One-day race, 3rd  September 2023, USA",111,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,111,111,150.0,1.0,4.0,14.0,36.00000000000001,21.6,2.16,1.0,42.36111111111111,31.111111111111104
68,Memorial Pantani,2023,9,16.09,1.1,One-day,Italy,"UCI, One-day race, 16th September 2023, Italy",143,15,125.0,540.0,580.0,15,125.0,540.0,580.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,143,143,251.0,3.0,9.0,28.0,71.10000000000001,43.2,4.32,1.0,12.5,8.157524613220815
380,Okolo Slovenska,2023,9,13.09-17.09,2.1,Stage race,Slovakia,"UCI, Stage race, 13th -17th September 2023, Slovakia",142,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,142,142,266.0,2.0,8.0,22.0,62.599999999999994,34.199999999999996,3.4199999999999995,1.0,19.005847953216374,11.501597444089455
170,Omloop van het Houtland,2023,9,20.09,1.1,One-day,Belgium,"UCI, One-day race, 20th September 2023, Belgium",123,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,123,123,262.0,2.0,9.0,29.0,70.19999999999999,42.099999999999994,4.209999999999999,1.0,12.82660332541568,8.689458689458691
949,Paris-Chauny,2023,9,24.09,1.1,One-day,France,"UCI, One-day race, 24th September 2023, France",135,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,135,135,252.0,6.0,11.0,27.0,81.20000000000002,49.50000000000001,4.950000000000001,1.0,10.909090909090908,7.512315270935959
168,SUPER 8 Classic,2023,9,16.09,1.Pro,One-day,Belgium,"UCI, One-day race, 16th September 2023, Belgium",131,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,131,131,257.0,3.0,11.0,35.0,80.7,39.9,3.99,1.0,22.93233082706767,13.878562577447337
128,Tour de Langkawi,2023,9,23.09-30.09,2.Pro,Stage race,Malaysia,"UCI, Stage race, 23rd  -30th September 2023, Malaysia",128,80,360.0,1339.0,1544.0,40,200.0,915.0,1120.0,8,8,0,40,160.0,424.0,424.0,0.7253886010362695,0.2746113989637305,128,128,215.0,2.0,5.0,14.0,46.5,24.1,2.41,1.0,55.56016597510373,33.204301075268816
37,Tour de Luxembourg,2023,9,20.09-24.09,2.Pro,Stage race,Luxembourg,"UCI, Stage race, 20th -24th September 2023, Luxembourg",118,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,118,118,210.0,3.0,11.0,27.0,67.99999999999997,36.6,3.66,1.0,32.240437158469945,20.36764705882354
45,Tour of Britain,2023,9,03.09-10.09,2.Pro,Stage race,Great Britain,"UCI, Stage race, 3rd  -10th September 2023, Great Britain",96,80,360.0,1339.0,1544.0,40,200.0,915.0,1120.0,8,8,0,40,160.0,424.0,424.0,0.7253886010362695,0.2746113989637305,96,96,196.0,3.0,6.0,21.0,55.6,32.7,3.2700000000000005,1.0,40.9480122324159,27.76978417266187
242,Tour of Taihu Lake,2023,9,14.09-17.09,2.Pro,Stage race,China,"UCI, Stage race, 14th -17th September 2023, China",117,60,280.0,1127.0,1332.0,40,200.0,915.0,1120.0,4,4,0,20,80.0,212.0,212.0,0.8408408408408409,0.1591591591591591,117,117,151.0,1.0,3.0,11.0,32.1,18.300000000000004,1.8300000000000003,1.0,61.5846994535519,41.495327102803735
205,Trofeo Matteotti,2023,9,17.09,1.1,One-day,Italy,"UCI, One-day race, 17th September 2023, Italy",120,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,120,120,184.0,3.0,7.0,20.0,54.39999999999999,35.599999999999994,3.5599999999999996,1.0,15.1685393258427,11.213235294117649
16523,Betcity Elfstedenrace,2023,10,04.10,1.1,One-day,Netherlands,"UCI, One-day race, 4th October 2023, Netherlands",114,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,114,114,140.0,2.0,5.0,17.0,42.0,23.7,2.37,1.0,22.78481012658228,14.523809523809524
159,Binche-Chimay-Binche,2023,10,03.10,1.1,One-day,Belgium,"UCI, One-day race, 3rd  October 2023, Belgium",132,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,132,132,304.0,2.0,13.0,38.0,87.4,45.0,4.5,1.0,12.0,6.979405034324943
773,CRO Race,2023,10,26.09-01.10,2.1,Stage race,Croatia,"UCI, Stage race, 26th September-1st October 2023, Croatia",116,43,209.0,672.0,742.0,25,125.0,540.0,610.0,6,6,0,18,84.0,132.0,132.0,0.8221024258760108,0.1778975741239892,116,116,171.0,2.0,5.0,15.0,43.10000000000001,24.100000000000005,2.4100000000000006,1.0,27.883817427385885,17.21577726218097
154,Chrono des Nations,2023,10,15.10,1.1,One-day,France,"UCI, One-day race, 15th October 2023, France",26,21,125.0,540.0,598.0,21,125.0,540.0,598.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,26,26,42.0,1.0,6.0,19.0,32.2,28.1,2.81,1.0,19.217081850533805,18.57142857142857
196,Coppa Bernocchi,2023,10,02.10,1.Pro,One-day,Italy,"UCI, One-day race, 2nd October 2023, Italy",166,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,166,166,345.0,1.0,7.0,24.0,68.50000000000001,28.999999999999996,2.8999999999999995,1.0,31.55172413793104,16.350364963503647
7660,Famenne Ardenne Classic,2023,10,01.10,1.1,One-day,Belgium,"UCI, One-day race, 1st October 2023, Belgium",143,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,143,143,225.0,2.0,7.0,24.0,59.50000000000001,26.7,2.67,1.0,20.224719101123597,10.252100840336134
183,Giro del Veneto,2023,10,11.10,1.Pro,One-day,Italy,"UCI, One-day race, 11th October 2023, Italy",131,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,131,131,204.0,2.0,5.0,17.0,48.4,25.5,2.55,1.0,35.88235294117647,23.140495867768596
61,Gran Piemonte,2023,10,05.10,1.Pro,One-day,Italy,"UCI, One-day race, 5th October 2023, Italy",152,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,152,152,318.0,2.0,7.0,31.0,75.8,31.40000000000001,3.140000000000001,1.0,29.140127388535028,14.775725593667548
8499,Hong Kong Cyclothon,2023,10,22.10,1.1,One-day,Hong Kong,"UCI, One-day race, 22nd October 2023, Hong Kong",76,23,125.0,540.0,604.0,23,125.0,540.0,604.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,76,76,79.0,1.0,3.0,11.0,24.9,18.1,1.81,1.0,29.834254143646408,24.2570281124498
95,Japan Cup,2023,10,15.10,1.Pro,One-day,Japan,"UCI, One-day race, 15th October 2023, Japan",111,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,111,111,273.0,3.0,11.0,33.0,80.29999999999998,46.900000000000006,4.69,1.0,19.50959488272921,13.947696139476964
158,Münsterland Giro,2023,10,03.10,1.Pro,One-day,Germany,"UCI, One-day race, 3rd  October 2023, Germany",150,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,150,150,329.0,6.0,15.0,31.0,96.9,53.20000000000001,5.320000000000001,1.0,17.199248120300748,11.55830753353973
157,Paris - Bourges,2023,10,05.10,1.1,One-day,France,"UCI, One-day race, 5th October 2023, France",127,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,127,127,291.0,3.0,11.0,32.0,81.10000000000002,50.400000000000006,5.040000000000001,1.0,10.714285714285714,7.5215782983970385
28,Paris - Tours,2023,10,08.10,1.Pro,One-day,France,"UCI, One-day race, 8th October 2023, France",157,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,157,157,491.0,7.0,18.0,47.0,135.10000000000002,68.89999999999999,6.889999999999999,1.0,13.28011611030479,8.290155440414507
18945,Tour de Kyushu,2023,10,07.10-09.10,2.1,Stage race,Japan,"UCI, Stage race, 7th -9th October 2023, Japan",104,34,167.0,606.0,676.0,25,125.0,540.0,610.0,3,3,0,9,42.0,66.0,66.0,0.9023668639053254,0.0976331360946745,104,104,104.0,1.0,3.0,10.0,26.4,17.0,1.7,1.0,35.64705882352941,25.60606060606061
94,Tour de Vendée,2023,10,01.10,1.1,One-day,France,"UCI, One-day race, 1st October 2023, France",102,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,102,102,229.0,3.0,10.0,34.0,75.89999999999998,49.9,4.99,1.0,10.821643286573147,8.0368906455863
139,Tour of Hainan,2023,10,05.10-09.10,2.Pro,Stage race,China,"UCI, Stage race, 5th -9th October 2023, China",131,65,300.0,1180.0,1385.0,40,200.0,915.0,1120.0,5,5,0,25,100.0,265.0,265.0,0.8086642599277978,0.1913357400722021,131,131,173.0,1.0,3.0,10.0,33.3,17.200000000000003,1.7200000000000002,1.0,68.60465116279069,41.591591591591595
152,Tour of Türkiye,2023,10,08.10-15.10,2.1,Stage race,Turkey,"UCI, Stage race, 8th -15th October 2023, Turkey",164,49,237.0,716.0,786.0,25,125.0,540.0,610.0,8,8,0,24,112.0,176.0,176.0,0.7760814249363868,0.2239185750636132,164,164,253.0,1.0,7.0,15.0,50.3,23.6,2.3600000000000003,1.0,30.338983050847457,15.62624254473161
190,Tre Valli Varesine,2023,10,03.10,1.Pro,One-day,Italy,"UCI, One-day race, 3rd  October 2023, Italy",173,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,173,173,447.0,3.0,14.0,47.0,114.7,50.3,5.029999999999999,1.0,18.19085487077535,9.76460331299041
15208,Veneto Classic,2023,10,15.10,1.Pro,One-day,Italy,"UCI, One-day race, 15th October 2023, Italy",131,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,131,131,191.0,3.0,8.0,19.0,55.1,34.400000000000006,3.4400000000000004,1.0,26.59883720930232,20.326678765880217
411,Clàssica Comunitat Valenciana 1969,2024,1,20.01,1.1,One-day,Spain,"UCI, One-day race, 20th January 2024, Spain",147,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,147,147,210.0,2.0,6.0,20.0,53.00000000000001,27.6,2.76,1.0,19.565217391304348,11.509433962264149
97,GP la Marseillaise,2024,1,28.01,1.1,One-day,France,"UCI, One-day race, 28th January 2024, France",140,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,140,140,300.0,3.0,9.0,23.0,71.0,33.4,3.34,1.0,16.167664670658684,8.591549295774648
22183,Gran Premio Castellón,2024,1,21.01,1.1,One-day,Spain,"UCI, One-day race, 21st January 2024, Spain",126,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,126,126,126.0,1.0,3.0,10.0,28.60000000000001,17.0,1.7,1.0,31.764705882352946,21.328671328671323
13182,Surf Coast Classic,2024,1,25.01,1.1,One-day,Australia,"UCI, One-day race, 25th January 2024, Australia",88,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,88,88,106.0,1.0,3.0,11.0,27.6,18.200000000000003,1.8200000000000005,1.0,29.670329670329664,22.101449275362317
274,Trofeo Andratx - Pollença,2024,1,27.01,1.1,One-day,Spain,"UCI, One-day race, 27th January 2024, Spain",159,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,159,159,279.0,2.0,11.0,25.0,69.9,37.4,3.74,1.0,14.438502673796792,8.726752503576538
271,Trofeo Calvià,2024,1,24.01,1.1,One-day,Spain,"UCI, One-day race, 24th January 2024, Spain",160,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,160,160,240.0,3.0,7.0,16.0,55.999999999999986,31.1,3.11,1.0,17.363344051446948,10.892857142857146
83,Trofeo Palma,2024,1,28.01,1.1,One-day,Spain,"UCI, One-day race, 28th January 2024, Spain",157,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,157,157,280.0,1.0,4.0,21.0,56.000000000000014,26.40000000000001,2.640000000000001,1.0,20.45454545454545,10.89285714285714
100,Trofeo Serra Tramuntana,2024,1,26.01,1.1,One-day,Spain,"UCI, One-day race, 26th January 2024, Spain",158,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,158,158,288.0,3.0,10.0,22.0,69.80000000000001,39.2,3.92,1.0,13.775510204081632,8.739255014326647
102,Trofeo Ses Salines,2024,1,25.01,1.1,One-day,Spain,"UCI, One-day race, 25th January 2024, Spain",157,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,157,157,217.0,1.0,4.0,15.0,43.70000000000001,21.800000000000004,2.1800000000000006,1.0,24.770642201834857,13.958810068649882
868,AlUla Tour,2024,2,30.01-03.02,2.1,Stage race,Saudi Arabia,"UCI, Stage race, 30th January-3rd February 2024, Saudi Arabia",124,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,124,124,180.0,1.0,4.0,12.0,37.0,19.300000000000004,1.9300000000000004,1.0,33.67875647668393,19.45945945945946
129,Clasica de Almeria,2024,2,11.02,1.Pro,One-day,Spain,"UCI, One-day race, 11th February 2024, Spain",137,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,137,137,275.0,3.0,8.0,24.0,68.5,37.2,3.72,1.0,24.59677419354839,16.35036496350365
21999,Classic Var,2024,2,16.02,1.1,One-day,France,"UCI, One-day race, 16th February 2024, France",108,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,108,108,108.0,1.0,3.0,10.0,26.800000000000008,17.0,1.7,1.0,31.764705882352946,22.76119402985074
16519,Clásica Jaén,2024,2,12.02,1.1,One-day,Spain,"UCI, One-day race, 12th February 2024, Spain",97,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,97,97,137.0,1.0,6.0,13.0,35.7,22.6,2.26,1.0,23.89380530973451,17.086834733893557
116,Ename Samyn Classic,2024,2,27.02,1.1,One-day,Belgium,"UCI, One-day race, 27th February 2024, Belgium",164,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,164,164,344.0,3.0,9.0,27.0,79.4,41.2,4.12,1.0,13.106796116504851,7.682619647355163
432,Faun Drome Classic,2024,2,25.02,1.Pro,One-day,France,"UCI, One-day race, 25th February 2024, France",120,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,120,120,313.0,6.0,13.0,43.0,105.3,61.3,6.130000000000001,1.0,14.92659053833605,10.63627730294397
121,Faun-Ardèche Classic,2024,2,24.02,1.Pro,One-day,France,"UCI, One-day race, 24th February 2024, France",120,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,120,120,335.0,4.0,13.0,45.0,103.5,53.8,5.38,1.0,17.007434944237918,10.821256038647345
18947,Figueira Champions Classic,2024,2,10.02,1.Pro,One-day,Portugal,"UCI, One-day race, 10th February 2024, Portugal",156,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,156,156,210.0,1.0,5.0,14.0,43.0,20.40000000000001,2.0400000000000005,1.0,44.85294117647057,26.046511627906977
84,Kuurne-Brussel-Kuurne,2024,2,25.02,1.Pro,One-day,Belgium,"UCI, One-day race, 25th February 2024, Belgium",174,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,174,174,536.0,5.0,16.0,49.0,133.6,58.4,5.84,1.0,15.667808219178085,8.383233532934133
