race,year,team_norm,riders_started,slug,tier,points_scored,is_proteam
Tour of Slovenia  |  General classification,2025,team solution tech - vini fantini,5,tour-of-slovenia,Pro,20.0,True
Tour of Slovenia  |  General classification,2025,unibet tietema rockets,7,tour-of-slovenia,Pro,0.0,True
Tour of Slovenia  |  General classification,2025,uno-x mobility,6,tour-of-slovenia,Pro,150.0,True
Tour of Slovenia  |  General classification,2025,vf group - bardiani csf - faizanè,6,tour-of-slovenia,Pro,76.0,True
Tour of Taihu Lake  |  General classification,2024,burgos - bh,6,tour-of-taihu-lake,Pro,32.0,True
Tour of Taihu Lake  |  General classification,2024,caja rural - seguros rga,6,tour-of-taihu-lake,Pro,70.0,True
Tour of Taihu Lake  |  General classification,2024,lotto dstny,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  General classification,2024,team corratec - vini fantini,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  General classification,2024,team novo nordisk,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  General classification,2024,totalenergies,6,tour-of-taihu-lake,Pro,55.0,True
Tour of Taihu Lake  |  General classification,2025,burgos burpellet bh,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  General classification,2025,euskaltel - euskadi,6,tour-of-taihu-lake,Pro,79.0,True
Tour of Taihu Lake  |  General classification,2025,lotto,7,tour-of-taihu-lake,Pro,150.0,True
Tour of Taihu Lake  |  General classification,2025,team novo nordisk,6,tour-of-taihu-lake,Pro,16.0,True
Tour of Taihu Lake  |  General classification,2025,team solution tech - vini fantini,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  General classification,2025,vf group - bardiani csf - faizanè,6,tour-of-taihu-lake,Pro,40.0,True
Tour of Taihu Lake  |  Stage 1,2023,bolton equities black spoke,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  Stage 1,2023,burgos - bh,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  Stage 1,2023,green project - bardiani csf - faizanè,6,tour-of-taihu-lake,Pro,30.0,True
Tour of Taihu Lake  |  Stage 1,2023,lotto dstny,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  Stage 1,2023,team corratec - selle italia,6,tour-of-taihu-lake,Pro,0.0,True
Tour of Taihu Lake  |  Stage 1,2023,team novo nordisk,6,tour-of-taihu-lake,Pro,0.0,True
Tour of the Alps  |  General classification,2023,caja rural - seguros rga,5,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2023,eolo-kometa,6,tour-of-the-alps,Pro,70.0,True
Tour of the Alps  |  General classification,2023,equipo kern pharma,6,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2023,euskaltel - euskadi,6,tour-of-the-alps,Pro,32.0,True
Tour of the Alps  |  General classification,2023,green project - bardiani csf - faizanè,6,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2023,israel - premier tech,6,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2023,q36.5 pro cycling team,5,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2023,uno-x pro cycling team,6,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2024,equipo kern pharma,6,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2024,euskaltel - euskadi,7,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2024,tdt - unibet cycling team,4,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2024,team corratec - vini fantini,6,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2024,team polti kometa,6,tour-of-the-alps,Pro,72.0,True
Tour of the Alps  |  General classification,2024,tudor pro cycling team,7,tour-of-the-alps,Pro,55.0,True
Tour of the Alps  |  General classification,2024,vf group - bardiani csf - faizanè,4,tour-of-the-alps,Pro,50.0,True
Tour of the Alps  |  General classification,2025,israel - premier tech,5,tour-of-the-alps,Pro,90.0,True
Tour of the Alps  |  General classification,2025,team polti visitmalta,7,tour-of-the-alps,Pro,36.0,True
Tour of the Alps  |  General classification,2025,team solution tech - vini fantini,2,tour-of-the-alps,Pro,0.0,True
Tour of the Alps  |  General classification,2025,tudor pro cycling team,6,tour-of-the-alps,Pro,150.0,True
Tour of the Alps  |  General classification,2025,vf group - bardiani csf - faizanè,6,tour-of-the-alps,Pro,0.0,True
Tour of İstanbul  |  General classification,2025,lotto,8,tour-of-istanbul,Lower,100.0,True
Tour of İstanbul  |  General classification,2025,team polti visitmalta,7,tour-of-istanbul,Lower,36.0,True
Tour of İstanbul  |  General classification,2025,totalenergies,6,tour-of-istanbul,Lower,70.0,True
Tour of İstanbul  |  Stage 4,2024,lotto dstny,7,tour-of-istanbul,Lower,0.0,True
Tour of İstanbul  |  Stage 4,2024,team corratec - vini fantini,7,tour-of-istanbul,Lower,0.0,True
Tour of İstanbul  |  Stage 4,2024,team novo nordisk,7,tour-of-istanbul,Lower,2.0,True
Tour of İstanbul  |  Stage 4,2024,totalenergies,7,tour-of-istanbul,Lower,0.0,True
Tour of İstanbul  |  Stage 4,2024,vf group - bardiani csf - faizanè,6,tour-of-istanbul,Lower,0.0,True
Trans-Himalaya Cycling Race  |  General classification,2025,burgos burpellet bh,6,trans-himalaya-cycling-race,Lower,0.0,True
Trans-Himalaya Cycling Race  |  General classification,2025,euskaltel - euskadi,6,trans-himalaya-cycling-race,Lower,0.0,True
Trans-Himalaya Cycling Race  |  General classification,2025,team solution tech - vini fantini,6,trans-himalaya-cycling-race,Lower,28.0,True
Tro-Bro Léon,2022,b&b hotels - ktm,7,tro-bro-leon,Pro,85.0,True
Tro-Bro Léon,2022,bingoal pauwels sauces wb,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2022,burgos - bh,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2022,caja rural - seguros rga,6,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2022,equipo kern pharma,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2022,euskaltel - euskadi,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2022,human powered health,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2022,team arkéa samsic,7,tro-bro-leon,Pro,125.0,True
Tro-Bro Léon,2022,totalenergies,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2022,uno-x pro cycling team,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,bingoal wb,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,bolton equities black spoke,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,burgos - bh,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,caja rural - seguros rga,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,equipo kern pharma,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,euskaltel - euskadi,6,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,human powered health,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,israel - premier tech,7,tro-bro-leon,Pro,125.0,True
Tro-Bro Léon,2023,lotto dstny,7,tro-bro-leon,Pro,85.0,True
Tro-Bro Léon,2023,q36.5 pro cycling team,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,team flanders - baloise,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,totalenergies,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2023,uno-x pro cycling team,6,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,bingoal wb,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,burgos - bh,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,caja rural - seguros rga,6,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,equipo kern pharma,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,euskaltel - euskadi,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,israel - premier tech,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,lotto dstny,7,tro-bro-leon,Pro,125.0,True
Tro-Bro Léon,2024,q36.5 pro cycling team,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,totalenergies,7,tro-bro-leon,Pro,0.0,True
Tro-Bro Léon,2024,uno-x mobility,7,tro-bro-leon,Pro,0.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,bardiani-csf-faizanè,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,0.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,burgos - bh,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,16.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,caja rural - seguros rga,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,0.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,drone hopper - androni giocattoli,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,0.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,eolo-kometa,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,0.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,equipo kern pharma,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,8.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,euskaltel - euskadi,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,12.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,sport vlaanderen - baloise,7,challenge-mallorca-trofeo-pollenca-alcudia,Lower,0.0,True
Trofeo Alcúdia - Port d'Alcúdia,2022,team arkéa samsic,5,challenge-mallorca-trofeo-pollenca-alcudia,Lower,0.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,burgos - bh,7,trofeo-pollenca-port-d-andratx,Lower,55.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,caja rural - seguros rga,7,trofeo-pollenca-port-d-andratx,Lower,24.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,eolo-kometa,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,equipo kern pharma,7,trofeo-pollenca-port-d-andratx,Lower,28.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,euskaltel - euskadi,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,green project - bardiani csf - faizanè,6,trofeo-pollenca-port-d-andratx,Lower,32.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,human powered health,6,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,israel - premier tech,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,lotto dstny,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Andratx - Mirador D'es Colomer (Pollença),2023,team flanders - baloise,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Calvia,2022,bardiani-csf-faizanè,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2022,burgos - bh,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2022,caja rural - seguros rga,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2022,drone hopper - androni giocattoli,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2022,eolo-kometa,7,trofeo-calvia,Lower,40.0,True
Trofeo Calvia,2022,equipo kern pharma,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2022,euskaltel - euskadi,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2022,sport vlaanderen - baloise,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2022,team arkéa samsic,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,burgos - bh,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,caja rural - seguros rga,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,eolo-kometa,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,equipo kern pharma,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,euskaltel - euskadi,7,trofeo-calvia,Lower,24.0,True
Trofeo Calvia,2023,green project - bardiani csf - faizanè,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,human powered health,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,israel - premier tech,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,lotto dstny,7,trofeo-calvia,Lower,0.0,True
Trofeo Calvia,2023,team flanders - baloise,7,trofeo-calvia,Lower,0.0,True
Trofeo Laigueglia,2025,caja rural - seguros rga,7,trofeo-laigueglia,Pro,0.0,True
Trofeo Laigueglia,2025,q36.5 pro cycling team,6,trofeo-laigueglia,Pro,0.0,True
Trofeo Laigueglia,2025,team polti visitmalta,7,trofeo-laigueglia,Pro,0.0,True
Trofeo Laigueglia,2025,team solution tech - vini fantini,7,trofeo-laigueglia,Pro,0.0,True
Trofeo Laigueglia,2025,totalenergies,6,trofeo-laigueglia,Pro,0.0,True
Trofeo Laigueglia,2025,tudor pro cycling team,7,trofeo-laigueglia,Pro,0.0,True
Trofeo Laigueglia,2025,unibet tietema rockets,7,trofeo-laigueglia,Pro,45.0,True
Trofeo Laigueglia,2025,vf group - bardiani csf - faizanè,6,trofeo-laigueglia,Pro,0.0,True
Trofeo Laigueglia,2025,wagner bazin wb,7,trofeo-laigueglia,Pro,5.0,True
Trofeo Matteotti,2023,eolo-kometa,7,trofeo-matteotti,Lower,20.0,True
Trofeo Matteotti,2023,euskaltel - euskadi,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2023,green project - bardiani csf - faizanè,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2023,q36.5 pro cycling team,6,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2023,team corratec - selle italia,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2023,totalenergies,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2024,bingoal wb,7,trofeo-matteotti,Lower,28.0,True
Trofeo Matteotti,2024,caja rural - seguros rga,7,trofeo-matteotti,Lower,75.0,True
Trofeo Matteotti,2024,equipo kern pharma,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2024,q36.5 pro cycling team,6,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2024,team corratec - vini fantini,7,trofeo-matteotti,Lower,18.0,True
Trofeo Matteotti,2024,team polti kometa,6,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2024,vf group - bardiani csf - faizanè,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,burgos burpellet bh,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,caja rural - seguros rga,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,equipo kern pharma,6,trofeo-matteotti,Lower,40.0,True
Trofeo Matteotti,2025,euskaltel - euskadi,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,q36.5 pro cycling team,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,team polti visitmalta,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,team solution tech - vini fantini,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,totalenergies,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,unibet tietema rockets,6,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,uno-x mobility,7,trofeo-matteotti,Lower,0.0,True
Trofeo Matteotti,2025,vf group - bardiani csf - faizanè,7,trofeo-matteotti,Lower,0.0,True
Trofeo Palma,2025,burgos burpellet bh,7,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,caja rural - seguros rga,7,trofeo-palma,Lower,75.0,True
Trofeo Palma,2025,equipo kern pharma,6,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,euskaltel - euskadi,7,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,lotto,6,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,q36.5 pro cycling team,7,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,team flanders - baloise,7,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,totalenergies,6,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,tudor pro cycling team,7,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,unibet tietema rockets,7,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,uno-x mobility,7,trofeo-palma,Lower,0.0,True
Trofeo Palma,2025,vf group - bardiani csf - faizanè,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,burgos - bh,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,caja rural - seguros rga,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,eolo-kometa,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,equipo kern pharma,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,euskaltel - euskadi,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,green project - bardiani csf - faizanè,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,human powered health,7,trofeo-palma,Lower,24.0,True
Trofeo Palma - Palma,2023,israel - premier tech,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,lotto dstny,7,trofeo-palma,Lower,0.0,True
Trofeo Palma - Palma,2023,team flanders - baloise,7,trofeo-palma,Lower,0.0,True
Trofeo Playa de Palma - Palma,2022,bardiani-csf-faizanè,7,trofeo-palma,Lower,46.0,True
Trofeo Playa de Palma - Palma,2022,burgos - bh,7,trofeo-palma,Lower,12.0,True
Trofeo Playa de Palma - Palma,2022,caja rural - seguros rga,7,trofeo-palma,Lower,0.0,True
Trofeo Playa de Palma - Palma,2022,drone hopper - androni giocattoli,7,trofeo-palma,Lower,0.0,True
Trofeo Playa de Palma - Palma,2022,eolo-kometa,7,trofeo-palma,Lower,0.0,True
Trofeo Playa de Palma - Palma,2022,equipo kern pharma,7,trofeo-palma,Lower,0.0,True
Trofeo Playa de Palma - Palma,2022,euskaltel - euskadi,7,trofeo-palma,Lower,0.0,True
Trofeo Playa de Palma - Palma,2022,sport vlaanderen - baloise,7,trofeo-palma,Lower,40.0,True
Trofeo Playa de Palma - Palma,2022,team arkéa samsic,6,trofeo-palma,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,bardiani-csf-faizanè,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,burgos - bh,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,caja rural - seguros rga,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,drone hopper - androni giocattoli,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,eolo-kometa,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,equipo kern pharma,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,euskaltel - euskadi,7,trofeo-pollenca-port-d-andratx,Lower,8.0,True
Trofeo Pollença - Port d'Andratx,2022,sport vlaanderen - baloise,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2022,team arkéa samsic,6,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,burgos - bh,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,caja rural - seguros rga,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,equipo kern pharma,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,euskaltel - euskadi,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,lotto dstny,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,team flanders - baloise,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,team polti kometa,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,tudor pro cycling team,7,trofeo-pollenca-port-d-andratx,Lower,55.0,True
Trofeo Pollença - Port d'Andratx,2024,uno-x mobility,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Pollença - Port d'Andratx,2024,vf group - bardiani csf - faizanè,7,trofeo-pollenca-port-d-andratx,Lower,0.0,True
Trofeo Serra Tramuntana,2024,burgos - bh,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,caja rural - seguros rga,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,equipo kern pharma,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,euskaltel - euskadi,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,lotto dstny,7,deia-trophy,Lower,75.0,True
Trofeo Serra Tramuntana,2024,team flanders - baloise,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,team polti kometa,6,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,tudor pro cycling team,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,uno-x mobility,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2024,vf group - bardiani csf - faizanè,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,burgos burpellet bh,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,caja rural - seguros rga,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,equipo kern pharma,6,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,euskaltel - euskadi,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,lotto,6,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,q36.5 pro cycling team,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,team flanders - baloise,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,totalenergies,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,tudor pro cycling team,7,deia-trophy,Lower,75.0,True
Trofeo Serra Tramuntana,2025,unibet tietema rockets,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,uno-x mobility,7,deia-trophy,Lower,0.0,True
Trofeo Serra Tramuntana,2025,vf group - bardiani csf - faizanè,7,deia-trophy,Lower,55.0,True
Trofeo Ses Salines,2025,burgos burpellet bh,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,caja rural - seguros rga,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,equipo kern pharma,6,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,euskaltel - euskadi,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,lotto,6,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,q36.5 pro cycling team,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,team flanders - baloise,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,totalenergies,7,trofeo-ses-salines-felanitx,Lower,55.0,True
Trofeo Ses Salines,2025,tudor pro cycling team,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,unibet tietema rockets,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,uno-x mobility,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines,2025,vf group - bardiani csf - faizanè,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,burgos - bh,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,caja rural - seguros rga,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,eolo-kometa,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,equipo kern pharma,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,euskaltel - euskadi,7,trofeo-ses-salines-felanitx,Lower,48.0,True
Trofeo Ses Salines - Alcudia,2023,green project - bardiani csf - faizanè,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,human powered health,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,israel - premier tech,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,lotto dstny,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines - Alcudia,2023,team flanders - baloise,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,burgos - bh,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,caja rural - seguros rga,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,equipo kern pharma,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,euskaltel - euskadi,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,lotto dstny,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,team flanders - baloise,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,team polti kometa,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,tudor pro cycling team,7,trofeo-ses-salines-felanitx,Lower,55.0,True
Trofeo Ses Salines-Felanitx,2024,uno-x mobility,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Ses Salines-Felanitx,2024,vf group - bardiani csf - faizanè,7,trofeo-ses-salines-felanitx,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,burgos burpellet bh,7,trofeo-baracchi,Lower,28.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,caja rural - seguros rga,7,trofeo-baracchi,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,q36.5 pro cycling team,7,trofeo-baracchi,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,team polti visitmalta,7,trofeo-baracchi,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,team solution tech - vini fantini,6,trofeo-baracchi,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,tudor pro cycling team,7,trofeo-baracchi,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,unibet tietema rockets,5,trofeo-baracchi,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,uno-x mobility,7,trofeo-baracchi,Lower,0.0,True
Trofeo Tessile & Moda - Valdengo Oropa,2025,vf group - bardiani csf - faizanè,6,trofeo-baracchi,Lower,0.0,True
