rider_slug,rider_name,year_from,year_to,team_from,team_from_slug,team_from_class,team_from_annotation,team_from_trainee_flag,team_from_as_from_mmdd,team_from_until_mmdd,team_to,team_to_slug,team_to_class,team_to_match_status,transfer_context_type,had_prior_year_trainee_with_team_to,date_of_birth,age_at_transfer,age_on_jan_1,specialty_primary,specialty_primary_score,origin_team_context_group,origin_is_development_like,origin_class_rank,destination_class_rank,transfer_class_step,transfer_step_label,prior_year_uci_points,prior_year_racedays,prior_year_points_per_raceday,prior_year_result_summary_source,prior_year_n_starts,prior_year_n_started,prior_year_n_finished,prior_year_n_wins,prior_year_n_podiums,prior_year_n_top10s,prior_year_n_scoring_results,prior_year_finish_rate,prior_year_scoring_rate,prior_year_uci_points_from_stages,prior_year_uci_points_from_gc,prior_year_uci_points_from_one_day,prior_year_uci_points_from_secondary,prior_year_stage_points_share,prior_year_gc_points_share,prior_year_one_day_points_share,prior_year_secondary_points_share,prior_year_scored_150_flag,prior_year_scored_250_flag,prior_year_panel_available,prior_year_baseline_available,prior_year_baseline_source,prior_year_racedays_is_proxy,prior_year_uci_points_external_context,prior_year_pcs_points_external_context,prior_year_racedays_external_context_proxy,prior_year_n_starts_external_context,prior_year_n_started_external_context,prior_year_n_finished_external_context,prior_year_n_wins_external_context,prior_year_n_podiums_external_context,prior_year_n_top10s_external_context,prior_year_n_scoring_results_external_context,prior_year_uci_points_from_stages_external_context,prior_year_uci_points_from_gc_external_context,prior_year_uci_points_from_one_day_external_context,prior_year_uci_points_from_secondary_external_context,prior_year_external_context_available,prior_year_external_source_url,prior_year_external_source_cache_path,prior_year_external_scraped_at,prior_year_external_parse_status,prior_year_external_status,prior_panel_team_name,prior_panel_team_slug,prior_panel_team_class,current_year_uci_points,current_year_racedays,current_year_points_per_raceday,uci_points_delta_post_transfer,racedays_delta_post_transfer,points_per_raceday_delta_post_transfer,prior_team_rank_within_roster,new_team_rank_within_roster,old_team_rank,old_team_total_uci_points,old_team_n_riders_150,old_team_depth_rank,new_team_rank,new_team_total_uci_points,new_team_n_riders_150,new_team_depth_rank,new_team_avg_points_per_raceday,new_team_median_points_per_raceday,new_team_points_per_rider_raceday,share_of_new_team_points_at_join,prior_vs_new_team_avg_ppr_ratio,new_team_archetype_anchor_count,new_team_archetype_engine_count,new_team_archetype_banker_count,new_team_top1_share,new_team_top3_share,new_team_top5_share,matched_intra_proteam_transfer_file,pts_carried,uci_pts_from,uci_pts_to,pts_in,n_in,pts_out,n_out,net_pts_delta,net_n_delta,rank_change,pts_change,team_delta_rank_within_year,team_delta_total_pts,profile_source_url,profile_source_cache_path,profile_scraped_at,source_url,source_cache_path,scraped_at,parse_status
joshua-giddings,GIDDINGS Joshua,2024,2025,Lotto Dstny Development Team,lotto-dstny-development-team-2024,CT,,False,,,Lotto,lotto-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2003-07-20,21.45,21.45,sprint,76.0,development_origin,True,2.0,3.0,1.0,step_up,3.0,0.0,,panel_result_summary,19.0,19.0,16.0,0.0,0.0,1.0,1.0,0.8421052631578947,0.05263157894736842,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Lotto Dstny,lotto-dstny-2024,PRT,27.0,56.0,0.48214285714285715,24.0,56.0,,28.0,21,,,,,6,6787.0,9,5.0,3.869209642857142,0.950552,4.512633,0.0004420215117135701,,1,2,5,0.409754,0.583321,0.706202,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/joshua-giddings,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/joshua-giddings.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/joshua-giddings,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/joshua-giddings.md,2026-04-12T17:18:40+00:00,ok
robin-orins,ORINS Robin,2024,2025,Lotto Dstny Development Team,lotto-dstny-development-team-2024,CT,,False,,,Lotto,lotto-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2002-03-06,22.83,22.83,sprint,48.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,0.0,,panel_result_summary,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Lotto Dstny,lotto-dstny-2024,PRT,5.0,22.0,0.22727272727272727,5.0,22.0,,40.0,26,,,,,6,6787.0,9,5.0,3.869209642857142,0.950552,4.512633,0.0,,1,2,5,0.409754,0.583321,0.706202,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/robin-orins,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/robin-orins.md,2026-04-12T17:24:51+00:00,https://www.procyclingstats.com/rider/robin-orins,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/robin-orins.md,2026-04-12T17:24:51+00:00,ok
reuben-thompson,THOMPSON Reuben,2024,2025,Groupama - FDJ,groupama-fdj-2024,WT,,False,,,Lotto,lotto-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2001-02-15,23.88,23.88,gc,244.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,59.0,80.0,0.7375,external_results_page,80.0,80.0,78.0,0.0,1.0,5.0,7.0,0.975,0.0875,0.0,16.0,43.0,0.0,0.0,0.2711864406779661,0.7288135593220338,0.0,False,False,False,True,external_results_page,True,59.0,96.0,80.0,80.0,80.0,78.0,0.0,1.0,5.0,7.0,0.0,16.0,43.0,0.0,True,https://www.procyclingstats.com/rider/reuben-thompson/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/reuben-thompson-2024.md,2026-04-13T02:35:46+00:00,ok,ok,,,,53.0,45.0,1.1777777777777778,-6.0,-35.0,0.44027777777777777,,15,,,,,6,6787.0,9,5.0,3.869209642857142,0.950552,4.512633,0.008693089730366877,0.19060740256384961,1,2,5,0.409754,0.583321,0.706202,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/reuben-thompson,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/reuben-thompson.md,2026-04-12T17:24:14+00:00,https://www.procyclingstats.com/rider/reuben-thompson,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/reuben-thompson.md,2026-04-12T17:24:14+00:00,ok
lorenz-van-de-wynkele,VAN DE WYNKELE Lorenz,2024,2025,Lotto Dstny Development Team,lotto-dstny-development-team-2024,CT,,False,,,Lotto,lotto-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2001-08-19,23.37,23.37,sprint,78.0,development_origin,True,2.0,3.0,1.0,step_up,8.0,0.0,,panel_result_summary,14.0,14.0,13.0,0.0,0.0,1.0,2.0,0.9285714285714286,0.14285714285714285,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Lotto Dstny,lotto-dstny-2024,PRT,3.0,48.0,0.0625,-5.0,48.0,,26.0,30,,,,,6,6787.0,9,5.0,3.869209642857142,0.950552,4.512633,0.0011787240312361867,,1,2,5,0.409754,0.583321,0.706202,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/lorenz-van-de-wynkele,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/lorenz-van-de-wynkele.md,2026-04-12T17:19:06+00:00,https://www.procyclingstats.com/rider/lorenz-van-de-wynkele,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/lorenz-van-de-wynkele.md,2026-04-12T17:19:06+00:00,ok
baptiste-veistroffer,VEISTROFFER Baptiste,2024,2025,Decathlon AG2R La Mondiale Development Team,decathlon-ag2r-la-mondiale-development-team-2024,CT,,False,,,Lotto,lotto-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2000-05-29,24.59,24.59,tt,47.0,development_origin,True,2.0,3.0,1.0,step_up,27.0,47.0,0.574468085106383,external_results_page,47.0,47.0,41.0,1.0,3.0,7.0,2.0,0.8723404255319149,0.0425531914893617,7.0,20.0,0.0,0.0,0.25925925925925924,0.7407407407407407,0.0,0.0,False,False,False,True,external_results_page,True,27.0,19.0,47.0,47.0,47.0,41.0,1.0,3.0,7.0,2.0,7.0,20.0,0.0,0.0,True,https://www.procyclingstats.com/rider/baptiste-veistroffer/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/baptiste-veistroffer-2024.md,2026-04-13T02:35:44+00:00,ok,ok,,,,1.0,64.0,0.015625,-26.0,17.0,-0.558843085106383,,31,,,,,6,6787.0,9,5.0,3.869209642857142,0.950552,4.512633,0.0039781936054221305,0.14847168753621176,1,2,5,0.409754,0.583321,0.706202,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/baptiste-veistroffer,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/baptiste-veistroffer.md,2026-04-12T17:09:39+00:00,https://www.procyclingstats.com/rider/baptiste-veistroffer,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/baptiste-veistroffer.md,2026-04-12T17:09:39+00:00,ok
elia-viviani,VIVIANI Elia,2024,2025,INEOS Grenadiers,ineos-grenadiers-2024,WT,,False,,,Lotto,lotto-2025,PRT,exact_slug_match,external_to_panel_transfer,False,1989-02-07,35.9,35.9,sprint,6843.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,155.0,53.0,2.9245283018867925,external_results_page,53.0,53.0,44.0,0.0,2.0,6.0,7.0,0.8301886792452831,0.1320754716981132,49.0,0.0,106.0,0.0,0.3161290322580645,0.0,0.6838709677419355,0.0,True,False,False,True,external_results_page,True,155.0,134.0,53.0,53.0,53.0,44.0,0.0,2.0,6.0,7.0,49.0,0.0,106.0,0.0,True,https://www.procyclingstats.com/rider/elia-viviani/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/elia-viviani-2024.md,2026-04-13T02:35:44+00:00,ok,ok,,,,201.0,57.0,3.526315789473684,46.0,4.0,0.6017874875868916,,9,,,,,6,6787.0,9,5.0,3.869209642857142,0.950552,4.512633,0.022837778105201118,0.7558464316570948,1,2,5,0.409754,0.583321,0.706202,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/elia-viviani,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/elia-viviani.md,2026-04-12T17:13:03+00:00,https://www.procyclingstats.com/rider/elia-viviani,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/elia-viviani.md,2026-04-12T17:13:03+00:00,ok
enekoitz-azparren-irurzun,AZPARREN Enekoitz,2024,2025,Euskaltel - Euskadi,euskaltel-euskadi-2024,PRT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2002-08-05,22.41,22.41,tt,14.0,proteam_origin,False,3.0,3.0,0.0,lateral,6.0,41.0,0.14634146341463414,panel_result_summary,38.0,38.0,33.0,0.0,0.0,1.0,2.0,0.868421052631579,0.05263157894736842,0.0,3.0,3.0,0.0,0.0,0.5,0.5,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Euskaltel - Euskadi,euskaltel-euskadi-2024,PRT,0.0,0.0,,-6.0,-41.0,,15.0,26,14.0,1344.0,4.0,12.0,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.0007384615384615384,0.030897873382502234,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/enekoitz-azparren-irurzun,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/enekoitz-azparren-irurzun.md,2026-04-12T17:13:03+00:00,https://www.procyclingstats.com/rider/enekoitz-azparren-irurzun,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/enekoitz-azparren-irurzun.md,2026-04-12T17:13:03+00:00,ok
sjoerd-bax,BAX Sjoerd,2024,2025,UAE Team Emirates,uae-team-emirates-2024,WT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,external_to_panel_transfer,False,1996-01-06,28.99,28.99,gc,321.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,56.14,58.0,0.9679310344827586,external_results_page,58.0,57.0,45.0,0.0,2.0,2.0,8.0,0.7894736842105263,0.13793103448275862,2.14,11.0,43.0,0.0,0.03811898824367652,0.19593872461702885,0.7659422871392946,0.0,False,False,False,True,external_results_page,True,56.14,55.0,58.0,58.0,57.0,45.0,0.0,2.0,2.0,8.0,2.14,11.0,43.0,0.0,True,https://www.procyclingstats.com/rider/sjoerd-bax/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/sjoerd-bax-2024.md,2026-04-13T02:35:46+00:00,ok,ok,,,,44.0,49.0,0.8979591836734694,-12.14,-9.0,-0.06997185080928925,,17,,,,,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.006909538461538462,0.20436457206735834,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/sjoerd-bax,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/sjoerd-bax.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/sjoerd-bax,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/sjoerd-bax.md,2026-04-12T17:27:19+00:00,ok
william-colorado,COLORADO William,2024,2025,GW Erco Shimano,gw-erco-shimano-2024,CT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2004-06-24,20.52,20.52,oneday,32.0,continental_origin,False,2.0,3.0,1.0,step_up,0.0,39.0,0.0,external_results_page,39.0,39.0,39.0,5.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,39.0,39.0,39.0,39.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/william-colorado/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/william-colorado-2024.md,2026-04-13T02:35:46+00:00,ok,ok,,,,0.0,23.0,0.0,0.0,-16.0,0.0,,27,,,,,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.0,0.0,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/william-colorado,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/william-colorado.md,2026-04-12T17:27:28+00:00,https://www.procyclingstats.com/rider/william-colorado,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/william-colorado.md,2026-04-12T17:27:28+00:00,ok
david-gonzalez-lopez,GONZÁLEZ David,2024,2025,Caja Rural - Seguros RGA,caja-rural-seguros-rga-2024,PRT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,1996-02-21,28.86,28.86,hills,527.0,proteam_origin,False,3.0,3.0,0.0,lateral,143.0,71.0,2.0140845070422535,panel_result_summary,72.0,71.0,66.0,1.0,1.0,8.0,13.0,0.9295774647887324,0.18055555555555555,15.0,6.0,122.0,0.0,0.1048951048951049,0.04195804195804196,0.8531468531468531,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Caja Rural - Seguros RGA,caja-rural-seguros-rga-2024,PRT,115.0,81.0,1.4197530864197532,-28.0,10.0,-0.5943314206225003,7.0,10,6.0,3580.0,6.0,8.0,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.0176,0.4252446752150484,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/david-gonzalez-lopez,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/david-gonzalez-lopez.md,2026-04-12T17:12:51+00:00,https://www.procyclingstats.com/rider/david-gonzalez-lopez,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/david-gonzalez-lopez.md,2026-04-12T17:12:51+00:00,ok
emils-liepins,LIEPIŅŠ Emīls,2024,2025,Team dsm-firmenich PostNL,team-dsm-firmenich-postnl-2024,WT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,external_to_panel_transfer,False,1992-10-29,32.18,32.18,sprint,1576.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,264.0,62.0,4.258064516129032,external_results_page,62.0,59.0,57.0,1.0,3.0,8.0,10.0,0.9661016949152542,0.16129032258064516,27.0,0.0,237.0,0.0,0.10227272727272728,0.0,0.8977272727272727,0.0,True,True,False,True,external_results_page,True,264.0,126.0,62.0,62.0,59.0,57.0,1.0,3.0,8.0,10.0,27.0,0.0,237.0,0.0,True,https://www.procyclingstats.com/rider/emils-liepins/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/emils-liepins-2024.md,2026-04-13T02:35:44+00:00,ok,ok,,,,43.0,70.0,0.6142857142857143,-221.0,8.0,-3.6437788018433177,,19,,,,,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.032492307692307695,0.8990284448715167,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/emils-liepins,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/emils-liepins.md,2026-04-12T17:13:03+00:00,https://www.procyclingstats.com/rider/emils-liepins,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/emils-liepins.md,2026-04-12T17:13:03+00:00,ok
joseph-pidcock,PIDCOCK Joseph,2024,2025,Trinity Racing,trinity-racing-2024,CT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2002-03-20,22.79,22.79,hills,68.0,continental_origin,False,2.0,3.0,1.0,step_up,5.0,29.0,0.1724137931034483,external_results_page,29.0,27.0,24.0,2.0,3.0,6.0,1.0,0.8888888888888888,0.034482758620689655,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,True,external_results_page,True,5.0,5.0,29.0,29.0,27.0,24.0,2.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/joseph-pidcock/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/joseph-pidcock-2024.md,2026-04-13T02:35:45+00:00,ok,ok,,,,63.0,38.0,1.6578947368421053,58.0,9.0,1.485480943738657,,14,,,,,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.0006153846153846154,0.036402666916166435,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/joseph-pidcock,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/joseph-pidcock.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/joseph-pidcock,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/joseph-pidcock.md,2026-04-12T17:18:40+00:00,ok
thomas-pidcock,PIDCOCK Thomas,2024,2025,INEOS Grenadiers,ineos-grenadiers-2024,WT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,external_to_panel_transfer,False,1999-07-30,25.43,25.43,oneday,3434.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,1975.0,54.0,36.574074074074076,external_results_page,54.0,51.0,49.0,1.0,5.0,24.0,25.0,0.9607843137254902,0.46296296296296297,281.0,345.0,1344.0,0.0,0.14263959390862943,0.1751269035532995,0.682233502538071,0.0,True,True,False,True,external_results_page,True,1975.0,1053.0,54.0,54.0,51.0,49.0,1.0,5.0,24.0,25.0,281.0,345.0,1344.0,0.0,True,https://www.procyclingstats.com/rider/thomas-pidcock/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/thomas-pidcock-2024.md,2026-04-13T02:35:46+00:00,ok,ok,,,,3779.0,75.0,50.38666666666666,1804.0,21.0,13.812592592592587,,1,,,,,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.24307692307692308,7.722084250457157,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/thomas-pidcock,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/thomas-pidcock.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/thomas-pidcock,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/thomas-pidcock.md,2026-04-12T17:27:19+00:00,ok
martijn-rasenberg,RASENBERG Martijn,2024,2025,Parkhotel Valkenburg,parkhotel-valkenburg-2024,CT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2001-11-09,23.15,23.15,sprint,195.0,continental_origin,False,2.0,3.0,1.0,step_up,55.0,56.0,0.9821428571428571,external_results_page,56.0,56.0,53.0,1.0,5.0,9.0,3.0,0.9464285714285714,0.05357142857142857,15.0,0.0,40.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,False,False,False,True,external_results_page,True,55.0,39.0,56.0,56.0,56.0,53.0,1.0,5.0,9.0,3.0,15.0,0.0,40.0,0.0,True,https://www.procyclingstats.com/rider/martijn-rasenberg/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/martijn-rasenberg-2024.md,2026-04-13T02:35:45+00:00,ok,ok,,,,5.0,42.0,0.11904761904761904,-50.0,-14.0,-0.863095238095238,,24,,,,,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.00676923076923077,0.20736519189744804,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/martijn-rasenberg,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/martijn-rasenberg.md,2026-04-12T17:21:58+00:00,https://www.procyclingstats.com/rider/martijn-rasenberg,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/martijn-rasenberg.md,2026-04-12T17:21:58+00:00,ok
milan-vader,VADER Milan,2024,2025,Team Visma \| Lease a Bike,team-visma-lease-a-bike-2024,WT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,external_to_panel_transfer,False,1996-02-18,28.87,28.87,gc,380.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,34.0,55.0,0.6181818181818182,external_results_page,55.0,54.0,51.0,0.0,0.0,1.0,6.0,0.9444444444444444,0.10909090909090909,0.0,31.0,3.0,0.0,0.0,0.9117647058823529,0.08823529411764706,0.0,False,False,False,True,external_results_page,True,34.0,42.0,55.0,55.0,54.0,51.0,0.0,0.0,1.0,6.0,0.0,31.0,3.0,0.0,True,https://www.procyclingstats.com/rider/milan-vader/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/milan-vader-2024.md,2026-04-13T02:35:46+00:00,ok,ok,,,,64.0,75.0,0.8533333333333334,30.0,20.0,0.23515151515151522,,13,,,,,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.004184615384615385,0.13052010756123672,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/milan-vader,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/milan-vader.md,2026-04-12T17:22:27+00:00,https://www.procyclingstats.com/rider/milan-vader,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/milan-vader.md,2026-04-12T17:22:27+00:00,ok
harm-vanhoucke,VANHOUCKE Harm,2024,2025,Lotto Dstny,lotto-dstny-2024,PRT,,False,,,Q36.5 Pro Cycling Team,q365-pro-cycling-team-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,1997-06-17,27.54,27.54,gc,912.0,proteam_origin,False,3.0,3.0,0.0,lateral,324.0,64.0,5.0625,panel_result_summary,65.0,63.0,61.0,0.0,1.0,8.0,11.0,0.9682539682539683,0.16923076923076924,3.0,105.0,216.0,0.0,0.009259259259259259,0.32407407407407407,0.6666666666666666,0.0,True,True,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Lotto Dstny,lotto-dstny-2024,PRT,115.0,35.0,3.2857142857142856,-209.0,-29.0,-1.7767857142857144,9.0,11,1.0,12187.0,15.0,2.0,4,8125.0,8,7.0,4.736295653846155,1.025833,5.475067,0.039876923076923074,1.0688733073259367,1,3,1,0.465108,0.663631,0.794708,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/harm-vanhoucke,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/harm-vanhoucke.md,2026-04-12T17:15:14+00:00,https://www.procyclingstats.com/rider/harm-vanhoucke,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/harm-vanhoucke.md,2026-04-12T17:15:14+00:00,ok
tom-crabbe,CRABBE Tom,2024,2025,Bingoal WB Devo Team,bingoal-wb-devo-team-2024,CT,,False,,,Team Flanders - Baloise,team-flanders-baloise-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2005-06-02,19.58,19.58,sprint,194.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,0.0,,panel_result_summary,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Bingoal WB,bingoal-wb-2024,PRT,93.0,40.0,2.325,93.0,40.0,,22.0,4,,,,,15,792.0,1,15.0,0.8522162,0.6402399999999999,0.998739,0.0,,0,0,0,0.22601,0.492424,0.684343,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/tom-crabbe,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/tom-crabbe.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/tom-crabbe,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/tom-crabbe.md,2026-04-12T17:27:19+00:00,ok
