team_slug,team_name,planning_year,race_name,category,start_date,status,historical_years_analyzed,avg_top10_points,base_opportunity_points,team_fit_multiplier,participation_confidence,execution_multiplier,expected_points,actual_points,ev_gap,matched_via,history_fallback_from,history_fallback_flag,zero_expected_points_flag,positive_actual_points_flag,missing_historical_anchor_flag,missing_completed_ev_components_flag,notes,source_path
burgos-burpellet-bh,Burgos Burpellet BH,2026,Liège-Bastogne-Liège,1.UWT,2026-04-26,scheduled,,895.7142857142857,310.9190445598454,0.776832427813835,0.8,0.18,34.780607458413506,,,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Baku-Khankendi Azerbaijan Cycling Race,2.1,2026-05-10,scheduled,,656.0276422764229,233.57396975588452,0.8028782413404978,0.8,0.3,45.00754993452557,,,normalized_name,2.1,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=2.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Vuelta a España,2.UWT,2026-08-22,scheduled,,1155.4944444444443,742.531046339422,0.833128542524746,0.8,0.18,89.08182841192378,,,token_overlap,2.Pro,True,False,False,True,False,matched_via=token_overlap | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Classica Camp de Morvedre,1.1,2026-01-23,completed,,540.2378378378378,117.75525419786504,0.7937771057387334,1.0,0.4,37.388569945084065,3.0,-34.388569945084065,normalized_name,1.1,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Trofeo Ses Salines TTT,1.1,2026-01-29,completed,,540.2378378378378,117.75525419786504,0.7937771057387334,0.8,0.4,29.910855956067252,10.01,-19.900855956067257,token_overlap,1.1,True,False,True,True,False,matched_via=token_overlap | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Visit South Aegean GP,1.1,2026-02-28,completed,,540.2378378378378,117.75525419786504,0.7937771057387334,0.8,0.4,29.910855956067252,6.0,-23.910855956067252,normalized_name,1.1,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Region on Dodecanese GP,1.1,2026-03-01,completed,,540.2378378378378,117.75525419786504,0.7937771057387334,0.8,0.4,29.910855956067252,6.0,-23.910855956067252,normalized_name,1.1,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Tirreno-Adriatico,2.UWT,2026-03-09,completed,,1155.4944444444443,742.531046339422,0.8377524383597609,1.0,0.18,111.97029503316156,25.0,-86.97029503316156,normalized_name,2.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Volta Ciclista a Catalunya,2.UWT,2026-03-23,completed,,1155.4944444444443,742.531046339422,0.8377524383597609,0.8,0.18,89.57623602652924,65.0,-24.576236026529244,normalized_name,2.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Itzulia Basque Country,2.UWT,2026-04-06,completed,,1155.4944444444443,742.531046339422,0.8377524383597609,0.8,0.18,89.57623602652924,40.0,-49.57623602652925,normalized_name,2.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Amstel Gold Race,1.UWT,2026-04-19,completed,,895.7142857142857,310.9190445598454,0.7886705516386782,0.8,0.18,35.3106279918697,80.0,44.6893720081303,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,La Flèche Wallonne,1.UWT,2026-04-22,scheduled,,895.7142857142857,310.9190445598454,0.7886705516386782,0.95,0.18,41.93137074034527,,,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Liège-Bastogne-Liège,1.UWT,2026-04-26,scheduled,,895.7142857142857,310.9190445598454,0.7886705516386782,0.8,0.18,35.3106279918697,,,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,GP Anicolor,2.1,2026-05-01,scheduled,,656.0276422764229,233.57396975588452,0.8112549062747545,0.8,0.3,45.47712694620778,,,token_overlap,2.1,True,False,False,True,False,matched_via=token_overlap | history_fallback_from=2.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Tour Auvergne - Rhône-Alpes,2.UWT,2026-06-07,scheduled,,1155.4944444444443,742.531046339422,0.8377524383597609,0.8,0.18,89.57623602652924,,,normalized_name,2.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
caja-rural-seguros-rga,Caja Rural - Seguros RGA,2026,Tour de France,2.UWT,2026-07-04,scheduled,,1155.4944444444443,742.531046339422,0.8377524383597609,0.8,0.18,89.57623602652924,,,normalized_name,2.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/caja_rural_seguros_rga_2026_calendar_ev.csv
cofidis,Cofidis,2026,Classica Camp de Morvedre,1.1,2026-01-23,completed,,540.2378378378378,117.75525419786504,0.8441367982511566,1.0,0.4,39.76061730233475,0.0,-39.76061730233475,normalized_name,1.1,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Omloop Nieuwsblad,1.UWT,2026-02-28,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,0.8,0.18,37.33767584050913,144.0,106.66232415949088,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Visit South Aegean GP,1.1,2026-02-28,completed,,540.2378378378378,117.75525419786504,0.8441367982511566,0.8,0.4,31.8084938418678,175.0,143.1915061581322,normalized_name,1.1,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Region on Dodecanese GP,1.1,2026-03-01,completed,,540.2378378378378,117.75525419786504,0.8441367982511566,0.8,0.4,31.8084938418678,3.0,-28.8084938418678,normalized_name,1.1,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Paris-Nice,2.UWT,2026-03-08,completed,,1155.4944444444443,742.531046339422,0.8486173172413004,1.0,0.18,113.42244681232847,232.02999999999992,118.60755318767148,normalized_name,2.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Milano-Sanremo,1.UWT,2026-03-21,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,1.0,0.18,46.6720948006364,125.0,78.3279051993636,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Ronde Van Brugge - Tour of Bruges,1.UWT,2026-03-25,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,1.0,0.18,46.6720948006364,210.0,163.3279051993636,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,In Flanders Fields,1.UWT,2026-03-29,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,0.8,0.18,37.33767584050913,3.0,-34.33767584050913,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Dwars door Vlaanderen,1.UWT,2026-04-01,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,1.0,0.18,46.6720948006364,40.0,-6.672094800636401,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Ronde van Vlaanderen,1.UWT,2026-04-05,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,1.0,0.18,46.6720948006364,15.0,-31.6720948006364,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Itzulia Basque Country,2.UWT,2026-04-06,completed,,1155.4944444444443,742.531046339422,0.8486173172413004,0.8,0.18,90.7379574498628,325.0,234.2620425501372,normalized_name,2.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Paris-Roubaix,1.UWT,2026-04-12,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,1.0,0.18,46.6720948006364,65.0,18.3279051993636,token_overlap,1.Pro,True,False,True,True,False,matched_via=token_overlap | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,Amstel Gold Race,1.UWT,2026-04-19,completed,,895.7142857142857,310.9190445598454,0.8339451059556545,1.0,0.18,46.6720948006364,100.0,53.3279051993636,normalized_name,1.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
cofidis,Cofidis,2026,La Flèche Wallonne,1.UWT,2026-04-22,scheduled,,895.7142857142857,310.9190445598454,0.8339451059556545,0.95,0.18,44.33849006060458,,,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/cofidis_2026_calendar_ev.csv
